,EDINETコード,開始日,終了日,報告日,証券コード,企業名,業種,営業利益,流動資産,流動負債,投資その他の資産,固定負債,事業価値,財産価値,株主価値,発行株数,1株価値,株価,株価日時,安全率
4769,E01401,,,2021-11-11,5781,東邦金属株式会社,非鉄金属,391315000.0,4955105000.0,3222962000.0,815045000.0,1277706000.0,3913150000.0,1902595600.0,4538039600.0,2338001.0,1940.9912998326347,811.0,2022-02-22 15:15:01,2.393330825934198
4770,E01218,,,2021-11-12,5381,Mipox株式会社,ガラス・土石製品,840022000.0,8335171000.0,3604075000.0,317547000.0,3174543000.0,8400220000.0,4327828000.0,9553505000.0,12081920.0,790.7273843892361,928.0,2022-02-22 13:14:59,0.8520769228332286
4771,E05275,,,2021-11-10,4351,株式会社山田債権回収管理総合事務所,サービス業,73768000.0,4602655000.0,1541368000.0,976769000.0,987726000.0,737680000.0,3729782400.0,3479736400.0,4268000.0,815.3084348641049,780.0,2022-02-22 15:15:01,1.0452672241847498
4772,E01324,,,2021-11-12,7414,小野建株式会社,卸売業,6860000000.0,87890000000.0,60539000000.0,2359000000.0,4931000000.0,68600000000.0,17602200000.0,81271200000.0,23629021.0,3439.465393001259,1600.0,2022-02-22 15:15:01,2.149665870625787
4773,E02558,,,2022-02-14,7451,三菱食品株式会社,卸売業,14759000000.0,637095000000.0,591994000000.0,51227000000.0,28686000000.0,147590000000.0,-22070800000.0,96833200000.0,43537200.0,2224.148544233437,3150.0,2022-02-21 09:00:00,0.7060789029312499
4774,E01052,,,2021-11-15,4234,株式会社サンエー化研,化学,645258000.0,22271832000.0,12419150000.0,6229595000.0,3146771000.0,6452580000.0,13598447000.0,16904256000.0,11320000.0,1493.3088339222616,498.0,2022-02-21 09:00:00,2.9986121163097623
4775,E31064,,,2022-02-10,9551,メタウォーター株式会社,電気・ガス業,-2640000000.0,88705000000.0,44687000000.0,9098000000.0,14768000000.0,-26400000000.0,44178600000.0,3010600000.0,47758500.0,63.03799323680602,2030.0,2022-02-22 15:15:00,0.0310531986388207
4776,E00030,,,2021-11-12,3315,日本コークス工業株式会社,石油・石炭製品,6113000000.0,37901000000.0,31906000000.0,4703000000.0,20004000000.0,61130000000.0,4316800000.0,45442800000.0,302349449.0,150.29893439627205,134.0,2022-02-22 14:29:00,1.1216338387781495
4777,E30501,,,2022-02-02,3191,株式会社ジョイフル本田,小売業,6661000000.0,59790000000.0,20533000000.0,6826000000.0,23479000000.0,66610000000.0,41976400000.0,85107400000.0,73348911.0,1160.3089785477523,1556.0,2022-02-21 09:00:00,0.745699857678504
4778,E23871,,,2022-02-10,6629,テクノホライゾン株式会社,電気機器,315899000.0,21546031000.0,17196979000.0,1618729000.0,5575511000.0,3158990000.0,2528385200.0,111864200.0,21063240.0,5.310873350918472,608.0,2022-02-22 15:15:00,0.008734989064010644
4779,E00051,,,2021-11-15,,前田建設工業株式会社,建設業,9136000000.0,414416000000.0,254858000000.0,152159000000.0,287148000000.0,91360000000.0,260745400000.0,64957400000.0,194447713.0,334.0610131012443,0.0,,0.0
4780,E00867,,,2022-02-14,7886,ヤマト・インダストリー株式会社,化学,-155085000.0,6352722000.0,4277071000.0,183203000.0,2657611000.0,-1550850000.0,1403439800.0,-2805021200.0,1017179.0,-2757.647572354522,606.0,2022-02-21 09:00:00,-4.550573551740135
4781,E02792,,,2022-02-08,7417,株式会社南陽,卸売業,1934000000.0,23328000000.0,14615000000.0,2327000000.0,1119000000.0,19340000000.0,8117000000.0,26338000000.0,6615070.0,3981.51493483818,1938.0,2022-02-22 15:15:01,2.0544452708143344
4782,E03120,,,2021-11-15,8218,株式会社コメリ,小売業,17743000000.0,161340000000.0,95830000000.0,18599000000.0,43596000000.0,177430000000.0,64943000000.0,198777000000.0,54409168.0,3653.373269740129,2783.0,2022-02-22 14:44:03,1.3127464138484115
4783,E04894,,,2022-02-10,9629,ピー・シー・エー株式会社,情報・通信業,2563049000.0,18502343000.0,8652525000.0,5297832000.0,1772755000.0,25630490000.0,13417145000.0,37274880000.0,23100000.0,1613.631168831169,1428.0,2022-02-22 13:05:50,1.1299938157081015
4784,E02180,,,2022-02-08,6392,株式会社ヤマダコーポレーション,機械,1298551000.0,8870740000.0,2354730000.0,485911000.0,2108933000.0,12985510000.0,6530975000.0,17407552000.0,2400000.0,7253.1466666666665,2607.0,2022-02-21 09:00:00,2.7821813067382686
4785,E05059,,,2021-11-12,47390,伊藤忠テクノソリューションズ株式会社,情報・通信業,0.0,345684000000.0,161373000000.0,0.0,0.0,0.0,152036400000.0,152036400000.0,240000000.0,633.485,0.0,,0.0
4786,E02475,,,2022-02-14,6460,セガサミーホールディングス株式会社,機械,32668000000.0,296817000000.0,80983000000.0,71684000000.0,58036000000.0,326680000000.0,271321400000.0,539965400000.0,266229476.0,2028.1954053802817,2132.0,2022-02-22 10:36:14,0.9513111657506012
4787,E32204,,,2022-02-10,3504,株式会社丸八ホールディングス,繊維製品,1557607000.0,38373924000.0,6482790000.0,4843728000.0,7860050000.0,15576070000.0,35438304000.0,43154324000.0,16579060.0,2602.941541920953,0.0,,0.0
4788,E00422,,,2021-12-16,2551,マルサンアイ株式会社,食料品,379921000.0,10963307000.0,10510158000.0,1565278000.0,8922284000.0,3799210000.0,-83604600.0,-5206678600.0,2296176.0,-2267.5433416253804,0.0,,0.0
4789,E03463,,,2022-01-14,7829,株式会社サマンサタバサジャパンリミテッド,その他製品,-2443000000.0,12620000000.0,7932000000.0,2389000000.0,10909000000.0,-24430000000.0,5490600000.0,-29848400000.0,65851417.0,-453.26890991578813,112.0,2022-02-22 15:15:02,-4.047043838533822
4790,E01121,,,2022-02-07,52020,日本板硝子株式会社,ガラス・土石製品,0.0,261504000000.0,300605000000.0,0.0,0.0,0.0,-99222000000.0,-99222000000.0,90963999.0,-1090.783178958524,0.0,,0.0
4791,E35767,,,2022-01-13,7352,株式会社Ｂｒａｎｄｉｎｇ Ｅｎｇｉｎｅｅｒ,サービス業,20512000.0,1367904000.0,742310000.0,106110000.0,246253000.0,205120000.0,583242000.0,542109000.0,5194840.0,104.35528331960175,990.0,2022-02-22 15:15:02,0.10540937709050682
4792,E01716,,,2022-02-14,6466,株式会社ＴＶＥ,機械,-304079000.0,10237683000.0,3410857000.0,1352035000.0,832316000.0,-3040790000.0,7496689600.0,3623583600.0,2461600.0,1472.04403639909,1834.0,2022-02-22 09:00:00,0.8026412412208778
4793,E04516,,,2021-11-12,9543,静岡ガス株式会社,電気・ガス業,5662000000.0,43451000000.0,15130000000.0,16716000000.0,8256000000.0,56620000000.0,42011000000.0,90375000000.0,76192950.0,1186.1333627323788,840.0,2022-02-22 13:20:10,1.4120635270623558
4794,E01401,,,2022-02-10,5781,東邦金属株式会社,非鉄金属,652422000.0,4583276000.0,2687370000.0,820076000.0,1208314000.0,6524220000.0,2178508000.0,7494414000.0,2338001.0,3205.4793817453456,811.0,2022-02-22 15:15:01,3.9525023202778615
4795,E03597,,,2021-11-24,8393,株式会社宮崎銀行,銀行業,4709000000.0,0.0,0.0,0.0,0.0,47090000000.0,0.0,47090000000.0,17633400.0,2670.5003005659714,2225.0,2022-02-22 15:15:01,1.2002248541869533
4796,E00107,,,2022-02-10,1961,三機工業株式会社,建設業,4949000000.0,116812000000.0,70335000000.0,41160000000.0,12125000000.0,49490000000.0,73570000000.0,110935000000.0,59661156.0,1859.4175412893442,1488.0,2022-02-22 13:14:18,1.2496085626944518
4797,E04195,,,2021-11-11,9063,岡山県貨物運送株式会社,陸運業,593187000.0,12761523000.0,13836769000.0,3573486000.0,9451092000.0,5931870000.0,-269113800.0,-3788335800.0,2200000.0,-1721.9708181818182,2919.0,2022-02-22 15:15:00,-0.5899180603569093
4798,E32181,,,2022-02-14,3538,株式会社ウイルプラスホールディングス,小売業,1362688000.0,10788955000.0,7950047000.0,827872000.0,1861230000.0,13626880000.0,2076770600.0,13842420600.0,9900320.0,1398.1791093621216,906.0,2022-02-22 14:48:21,1.543244050068567
4799,E30998,,,2021-11-12,6029,アトラグループ株式会社,サービス業,-134534000.0,3263734000.0,1748384000.0,959071000.0,1528212000.0,-1345340000.0,2124744200.0,-748807800.0,9767000.0,-76.66712398894235,257.0,2022-02-22 15:15:00,-0.29831565754452277
4800,E03099,,,2022-01-14,8200,株式会社リンガーハット,小売業,-1207881000.0,10618432000.0,7821909000.0,4482520000.0,14964789000.0,-12078810000.0,5714661200.0,-21328937800.0,26067972.0,-818.204722638186,2219.0,2022-02-22 15:15:00,-0.368726779016758
4801,E30118,,,2022-02-14,77790,ＣＹＢＥＲＤＹＮＥ株式会社,精密機器,0.0,23779000000.0,861000000.0,0.0,0.0,0.0,22745800000.0,22745800000.0,215145809.0,105.72271942327261,0.0,,0.0
4802,E04648,,,2021-12-20,,呉羽観光株式会社,サービス業,32511000.0,610474000.0,126501000.0,47891000.0,2972256000.0,325110000.0,506563800.0,-2140582200.0,9000.0,-237842.46666666667,0.0,,0.0
4803,E03336,,,2022-01-17,7640,株式会社トップカルチャー,小売業,356079000.0,9733867000.0,8159058000.0,2931992000.0,6357706000.0,3560790000.0,2874989400.0,78073400.0,12709000.0,6.143158391690927,290.0,2022-02-22 15:15:02,0.02118330479893423
4804,E04520,,,2022-02-10,9532,大阪瓦斯株式会社,電気・ガス業,42676000000.0,742150000000.0,500125000000.0,582872000000.0,914112000000.0,426760000000.0,724872000000.0,237520000000.0,416680000.0,570.0297590477105,2103.0,2022-02-22 15:15:01,0.2710555202319118
4805,E01180,,,2022-02-09,5356,美濃窯業株式会社,ガラス・土石製品,543118000.0,9980468000.0,4744658000.0,2262046000.0,1888294000.0,5431180000.0,6548924400.0,10091810400.0,12909828.0,781.7153257192892,0.0,,0.0
4806,E02474,,,2022-02-14,4974,タカラバイオ株式会社,化学,19926000000.0,60057000000.0,14446000000.0,1436000000.0,2214000000.0,199260000000.0,44157800000.0,241203800000.0,120415600.0,2003.0942834649331,2385.0,2022-02-22 15:15:00,0.839871816966429
4807,E02616,,,2022-02-10,8046,丸藤シートパイル株式会社,卸売業,381000000.0,34203000000.0,16521000000.0,3712000000.0,335000000.0,3810000000.0,18089800000.0,21564800000.0,4000000.0,5391.2,1987.0,2022-02-22 09:17:10,2.713236034222446
4808,E03259,,,2021-12-24,7494,株式会社コナカ,小売業,-7825000000.0,28167000000.0,21441000000.0,13231000000.0,12342000000.0,-78250000000.0,15668800000.0,-74923200000.0,31146685.0,-2405.4951594367103,347.0,2022-02-22 09:00:00,-6.932262707310405
4809,E00273,,,2021-11-11,1775,富士古河Ｅ＆Ｃ株式会社,建設業,1761000000.0,47248000000.0,19726000000.0,2413000000.0,3214000000.0,17610000000.0,25989800000.0,40385800000.0,9026561.0,4474.107027028344,2650.0,2022-02-22 15:15:00,1.6883422743503187
4810,E03520,,,2022-01-12,3093,株式会社トレジャー・ファクトリー,小売業,580412000.0,7173174000.0,4462071000.0,2085108000.0,2396313000.0,5804120000.0,3903796800.0,7311603800.0,11598800.0,630.3758837121081,944.0,2022-02-22 15:15:01,0.6677710632543519
4811,E05457,,,2021-11-12,3807,株式会社フィスコ,情報・通信業,71463000.0,524261000.0,211502000.0,5130610000.0,1626056000.0,714630000.0,5401068600.0,4489642600.0,45776722.0,98.07697895013104,169.0,2022-02-22 15:15:01,0.5803371535510712
4812,E01123,,,2022-01-31,5204,石塚硝子株式会社,ガラス・土石製品,2802000000.0,40521000000.0,26005000000.0,8369000000.0,27285000000.0,28020000000.0,17684000000.0,18419000000.0,4219554.0,4365.153283972666,2033.0,2022-02-22 09:00:00,2.1471486886240365
4813,E24457,,,2022-02-14,3640,株式会社電算,情報・通信業,383206000.0,7269716000.0,6441056000.0,1432447000.0,4359720000.0,3832060000.0,972895800.0,445235800.0,5837200.0,76.27557733159735,2282.0,2022-02-22 09:00:00,0.033424880513408126
4814,E36655,,,2022-02-14,7376,ＢＣＣ株式会社,サービス業,19562000.0,729525000.0,194938000.0,50031000.0,6814000.0,195620000.0,545630400.0,734436400.0,1106480.0,663.7593087990746,962.0,2022-02-22 09:00:00,0.6899784914751295
4815,E36629,,,2022-02-04,73720,株式会社デコルテ・ホールディングス,サービス業,0.0,2041340000.0,1724646000.0,0.0,0.0,0.0,-28235200.0,-28235200.0,5670000.0,-4.979753086419753,0.0,,0.0
4816,E00153,,,2021-11-11,1975,株式会社朝日工業社,建設業,43000000.0,40749000000.0,25304000000.0,14103000000.0,2855000000.0,430000000.0,24487200000.0,22062200000.0,6800000.0,3244.4411764705883,2983.0,2022-02-22 15:15:01,1.0876437064936602
4817,E03721,,,2021-11-12,8515,アイフル株式会社,その他金融業,9930000000.0,823339000000.0,501496000000.0,30447000000.0,221305000000.0,99300000000.0,251990800000.0,129985800000.0,484620136.0,268.22203689860714,365.0,2022-02-22 09:00:00,0.7348548956126223
4818,E03580,,,2021-11-26,8367,株式会社南都銀行,銀行業,9079000000.0,0.0,0.0,0.0,0.0,90790000000.0,0.0,90790000000.0,33025656.0,2749.074840481594,2121.0,2022-02-22 12:30:00,1.296122037002166
4819,E04950,,,2021-11-10,9776,札幌臨床検査センター株式会社,サービス業,777183000.0,6493342000.0,3389585000.0,718729000.0,2068172000.0,7771830000.0,3144569000.0,8848227000.0,4216000.0,2098.725569259962,1300.0,2022-02-21 09:00:00,1.6144042840461246
4820,E03421,,,2021-11-12,2790,株式会社ナフコ,小売業,7304000000.0,99845000000.0,66208000000.0,11135000000.0,12512000000.0,73040000000.0,31530400000.0,92058400000.0,29784400.0,3090.8260700232336,1670.0,2022-02-22 15:15:00,1.8507940539061278
4821,E05114,,,2021-11-12,4777,株式会社ガーラ,情報・通信業,-251164000.0,616159000.0,235449000.0,172450000.0,487325000.0,-2511640000.0,506070200.0,-2492894800.0,19060800.0,-130.7864727608495,188.0,2022-02-22 15:15:02,-0.6956727274513271
4822,E36968,,,2021-12-23,9249,日本エコシステム株式会社,サービス業,770670000.0,2327259000.0,2036578000.0,277031000.0,1868881000.0,7706700000.0,160396400.0,5998215400.0,2000000.0,2999.1077,1607.0,2022-02-22 15:15:02,1.8662773490976976
4823,E02120,,,2021-11-12,6633,株式会社Ｃ＆Ｇシステムズ,電気機器,247486000.0,3560299000.0,1218063000.0,1510246000.0,1326461000.0,2474860000.0,3608869400.0,4757268400.0,9801549.0,485.358834608693,286.0,2022-02-22 09:00:00,1.6970588622681573
4824,E05293,,,2021-11-12,2311,株式会社エプコ,サービス業,357078000.0,2350581000.0,378298000.0,3056976000.0,848405000.0,3570780000.0,4953599400.0,7675974400.0,9316000.0,823.9560326320309,689.0,2022-02-22 15:15:01,1.1958723260261697
4825,E00572,,,2022-02-14,3513,イチカワ株式会社,繊維製品,341220000.0,11948853000.0,2866659000.0,3611362000.0,4153053000.0,3412200000.0,12120224200.0,11379371200.0,4967151.0,2290.9251601169362,1399.0,2022-02-22 15:15:01,1.637544789218682
4826,E00766,,,2021-11-12,4041,日本曹達株式会社,化学,3488000000.0,95796000000.0,41640000000.0,60638000000.0,34547000000.0,34880000000.0,106466000000.0,106799000000.0,28811707.0,3706.791825975462,3320.0,2022-02-22 11:14:26,1.1165035620408017
4827,E37169,,,2022-02-14,4256,株式会社サインド,サービス業,223098000.0,3071278000.0,217796000.0,34517000.0,8870000.0,2230980000.0,2844439800.0,5066549800.0,5800000.0,873.5430689655173,2019.0,2022-02-22 15:15:01,0.4326612525832181
4828,E36070,,,2021-11-29,4015,アララ株式会社,情報・通信業,280056000.0,707224000.0,576882000.0,2404242000.0,1500000000.0,2800560000.0,2419207600.0,3719767600.0,6262500.0,593.974866267465,415.0,2022-02-22 09:00:00,1.4312647379938916
4829,E04093,,,2022-02-14,9010,富士急行株式会社,陸運業,1076780000.0,33593482000.0,17552351000.0,9635353000.0,58783902000.0,10767800000.0,22166013800.0,-25850088200.0,54884738.0,-470.98864168760355,3945.0,2022-02-22 13:59:38,-0.11938875581434817
4830,E01613,,,2022-02-10,6395,株式会社タダノ,機械,2302000000.0,254832000000.0,107298000000.0,16212000000.0,75326000000.0,23020000000.0,142286400000.0,89980400000.0,129500355.0,694.8274388900323,959.0,2022-02-22 13:01:46,0.7245333043691682
4831,E34352,,,2021-12-23,7041,ＣＲＧホールディングス株式会社,サービス業,376596000.0,4407773000.0,2342525000.0,470550000.0,20413000.0,3765960000.0,2067293000.0,5812840000.0,5477000.0,1061.3182399123607,458.0,2022-02-22 15:15:00,2.317288733433102
4832,E34633,,,2022-01-14,4429,リックソフト株式会社,情報・通信業,275029000.0,2530379000.0,571929000.0,81580000.0,31017000.0,2750290000.0,1925644200.0,4644917200.0,4373300.0,1062.1080648480552,1500.0,2022-02-22 09:00:00,0.7080720432320368
4833,E02195,,,2022-02-09,7241,フタバ産業株式会社,輸送用機器,2236000000.0,127868000000.0,139431000000.0,27824000000.0,75583000000.0,22360000000.0,-11625200000.0,-64848200000.0,89580827.0,-723.9071369591173,389.0,2022-02-22 09:00:00,-1.8609437968100704
4834,E05073,,,2022-02-14,4754,株式会社トスネット,サービス業,252926000.0,6279932000.0,2102717000.0,698005000.0,776713000.0,2529260000.0,4454676600.0,6207223600.0,4732600.0,1311.5884714533238,963.0,2022-02-22 10:57:50,1.3619817979785294
4835,E03508,,,2021-11-12,3069,株式会社JFLAホールディングス,小売業,-705021000.0,22843287000.0,27343093000.0,5487160000.0,13877265000.0,-7050210000.0,-4481264600.0,-25408739600.0,41929936.0,-605.9808820123169,333.0,2022-02-22 13:04:45,-1.819762408445396
4836,E02294,,,2021-11-12,7769,リズム株式会社,精密機器,266000000.0,22268000000.0,8568000000.0,3725000000.0,2233000000.0,2660000000.0,15711400000.0,16138400000.0,8385093.0,1924.653668122703,1417.0,2022-02-22 11:23:44,1.3582594693879344
4837,E05424,,,2021-12-23,3747,株式会社インタートレード,情報・通信業,219486000.0,1028653000.0,311661000.0,358786000.0,25508000.0,2194860000.0,1013445800.0,3182797800.0,7444800.0,427.51958413926496,518.0,2022-02-22 09:00:00,0.8253273825082336
4838,E04976,,,2021-11-15,4662,株式会社フォーカスシステムズ,情報・通信業,770272000.0,10333220000.0,4764880000.0,7813216000.0,3335369000.0,7702720000.0,12428580000.0,16795931000.0,16292942.0,1030.8715884460892,894.0,2022-02-22 15:15:02,1.153100210789809
4839,E04506,,,2022-02-10,9508,九州電力株式会社,電気・ガス業,74482000000.0,742598000000.0,1039421000000.0,592089000000.0,3534381000000.0,744820000000.0,87381800000.0,-2702179200000.0,474184951.0,-5698.57646114965,870.0,2022-02-22 14:39:03,-6.550087886378908
4840,E04399,,,2021-11-12,9408,株式会社新潟放送,情報・通信業,504828000.0,12360322000.0,4133522000.0,5602907000.0,926306000.0,5048280000.0,13003002600.0,17124976600.0,6000000.0,2854.162766666667,1360.0,2022-02-22 09:00:00,2.0986490931372552
4841,E05123,,,2021-11-11,4784,ＧＭＯアドパートナーズ株式会社,サービス業,383079000.0,8423749000.0,4621566000.0,1272192000.0,546734000.0,3830790000.0,4150061800.0,7434117800.0,16757200.0,443.63723056357867,396.0,2022-02-22 15:15:01,1.1202960367767139
4842,E00893,,,2022-02-09,4613,関西ペイント株式会社,化学,24075000000.0,270756000000.0,175415000000.0,136365000000.0,50088000000.0,240750000000.0,196623000000.0,387285000000.0,272623270.0,1420.5867312793953,2348.0,2022-02-22 09:00:00,0.6050199025891803
4843,E00733,,,2022-02-14,9479,株式会社インプレスホールディングス,情報・通信業,960642000.0,14324314000.0,5559659000.0,1532962000.0,1676480000.0,9606420000.0,9185685200.0,17115625200.0,37371500.0,457.98603748846045,201.0,2022-02-22 15:15:02,2.278537499942589
4844,E00475,,,2021-11-12,2812,焼津水産化学工業株式会社,食料品,307535000.0,15142515000.0,2718187000.0,2291195000.0,344718000.0,3075350000.0,14171885600.0,16902517600.0,13056198.0,1294.5972173522491,917.0,2022-02-21 09:00:00,1.4117745009293883
4845,E04591,,,2021-11-12,9635,武蔵野興業株式会社,サービス業,46411000.0,820126000.0,304068000.0,604277000.0,2164704000.0,464110000.0,1059521400.0,-641072600.0,1050000.0,-610.5453333333334,2140.0,2022-02-22 15:15:02,-0.2853015576323988
4846,E01505,,,2021-11-10,6278,ユニオンツール株式会社,機械,3892000000.0,34858000000.0,4575000000.0,5965000000.0,973000000.0,38920000000.0,35333000000.0,73280000000.0,19780000.0,3704.752275025278,3615.0,2022-02-22 15:10:03,1.0248277385962041
4847,E00149,,,2022-02-10,1969,高砂熱学工業株式会社,建設業,7499000000.0,191944000000.0,103657000000.0,45417000000.0,29566000000.0,74990000000.0,112972600000.0,158396600000.0,70239402.0,2255.0960784090958,1973.0,2022-02-22 15:15:01,1.1429782455190551
4848,E01049,,,2021-11-10,4922,株式会社コーセー,化学,8789000000.0,207313000000.0,56965000000.0,29600000000.0,6813000000.0,87890000000.0,168555000000.0,249632000000.0,60592541.0,4119.847028696156,12950.0,2022-02-22 15:15:00,0.3181349056908228
4849,E02015,,,2022-02-14,68690,シスメックス株式会社,電気機器,0.0,256486000000.0,96604000000.0,0.0,0.0,0.0,140561200000.0,140561200000.0,209640632.0,670.4864350914569,0.0,,0.0
4850,E24392,,,2022-02-10,3639,株式会社ボルテージ,情報・通信業,-325393000.0,2488722000.0,879325000.0,603156000.0,111675000.0,-3253930000.0,2036688000.0,-1328917000.0,6513675.0,-204.0195434988697,349.0,2022-02-22 09:39:01,-0.584583219194469
4851,E04973,,,2022-02-14,4658,日本空調サービス株式会社,サービス業,1609000000.0,19756000000.0,9452000000.0,5540000000.0,3970000000.0,16090000000.0,13953600000.0,26073600000.0,35784000.0,728.6384976525821,787.0,2022-02-22 15:15:01,0.9258430719854919
4852,E01330,,,2021-11-11,5741,株式会社ＵＡＣＪ,非鉄金属,29866000000.0,348823000000.0,291662000000.0,39709000000.0,273690000000.0,298660000000.0,38537600000.0,63507600000.0,48328193.0,1314.090100575455,2254.0,2022-02-22 13:15:21,0.5830035938666615
4853,E05322,,,2021-11-12,2349,株式会社エヌアイデイ,情報・通信業,945138000.0,14400931000.0,2408830000.0,5728548000.0,2956495000.0,9451380000.0,17238883000.0,23733768000.0,13109490.0,1810.426492563784,1510.0,2022-02-22 09:32:13,1.1989579420952212
4854,E00710,,,2022-01-12,7921,株式会社TAKARA & COMPANY,その他製品,2247227000.0,14497791000.0,4812060000.0,4486563000.0,1558488000.0,22472270000.0,13209882000.0,34123664000.0,13153293.0,2594.3057757475635,1836.0,2022-02-22 10:42:02,1.4130205750259062
4855,E04932,,,2022-02-14,9791,株式会社ビケンテクノ,サービス業,1272977000.0,17152086000.0,11018283000.0,4175291000.0,8651389000.0,12729770000.0,8105437400.0,12183818400.0,7718722.0,1578.4761259700763,900.0,2022-02-22 15:15:00,1.7538623621889737
4856,E03861,,,2022-02-10,8806,ダイビル株式会社,不動産業,9187000000.0,17063000000.0,27757000000.0,33525000000.0,188621000000.0,91870000000.0,17279600000.0,-79471400000.0,115051049.0,-690.7490256781579,2196.0,2022-02-22 10:00:27,-0.31454873664761285
4857,E00828,,,2022-01-31,4996,クミアイ化学工業株式会社,化学,8456000000.0,105203000000.0,35630000000.0,21048000000.0,23587000000.0,84560000000.0,83495000000.0,144468000000.0,133184612.0,1084.7199074319487,786.0,2022-02-22 15:15:01,1.3800507728141842
4858,E04269,,,2021-11-12,9179,川崎近海汽船株式会社,海運業,728484000.0,18921349000.0,10041828000.0,3258378000.0,11005835000.0,7284840000.0,10129533400.0,6408538400.0,2952500.0,2170.546452159187,3880.0,2022-02-22 15:15:02,0.5594191887008214
4859,E03724,,,2021-11-12,85080,Ｊトラスト株式会社,その他金融業,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115469910.0,0.0,0.0,,0.0
4860,E26836,,,2021-11-12,6067,インパクトホールディングス株式会社,サービス業,1048731000.0,7227222000.0,2370134000.0,480198000.0,2697381000.0,10487310000.0,4863259200.0,12653188200.0,6667594.0,1897.7142579467195,2531.0,2022-02-22 09:00:00,0.7497883279125719
4861,E01027,,,2021-11-11,4917,株式会社マンダム,化学,-646000000.0,39979000000.0,9511000000.0,9736000000.0,5513000000.0,-6460000000.0,38301800000.0,26328800000.0,48269212.0,545.4574232535638,1394.0,2022-02-22 15:15:00,0.39128939975148047
4862,E32204,,,2021-11-12,3504,株式会社丸八ホールディングス,繊維製品,891763000.0,38125307000.0,4959692000.0,4815172000.0,9851948000.0,8917630000.0,36988848600.0,36054530600.0,16579060.0,2174.7029445577737,0.0,,0.0
4863,E02308,,,2021-11-12,7740,株式会社タムロン,精密機器,5723000000.0,48052000000.0,12008000000.0,3267000000.0,2312000000.0,57230000000.0,36909400000.0,91827400000.0,25000000.0,3673.096,2257.0,2022-02-22 15:15:01,1.6274240141781124
4864,E01870,,,2022-02-14,6777,ｓａｎｔｅｃ株式会社,電気機器,1009049000.0,8529464000.0,2441986000.0,2023728000.0,1857714000.0,10090490000.0,7622808800.0,15855584800.0,11961100.0,1325.595873289246,1231.0,2022-02-22 15:15:02,1.0768447386590136
4865,E01084,,,2022-02-09,5019,出光興産株式会社,石油・石炭製品,279040000000.0,2193359000000.0,1960208000000.0,485250000000.0,1167454000000.0,2790400000000.0,326359400000.0,1949305400000.0,297864718.0,6544.264164915296,2983.0,2022-02-22 09:00:00,2.193853223236774
4866,E02025,,,2021-11-12,6424,株式会社高見沢サイバネティックス,機械,-131212000.0,7934171000.0,5812652000.0,1584598000.0,3157024000.0,-1312120000.0,2543586600.0,-1925557400.0,4525000.0,-425.537546961326,698.0,2022-02-21 09:00:00,-0.6096526460763982
4867,E33237,,,2022-01-14,3987,エコモット株式会社,サービス業,-11210000.0,1674351000.0,715951000.0,88361000.0,211756000.0,-112100000.0,903570800.0,579714800.0,5173600.0,112.05249729395392,458.0,2022-02-21 09:00:00,0.24465610762872034
4868,E24073,,,2022-02-14,8715,アニコム ホールディングス株式会社,保険業,2488000000.0,0.0,0.0,0.0,0.0,24880000000.0,0.0,24880000000.0,81309160.0,305.9925843533496,739.0,2022-02-22 14:39:00,0.41406303701400493
4869,E01276,,,2021-11-11,5491,日本金属株式会社,鉄鋼,464000000.0,31251000000.0,28006000000.0,3293000000.0,15807000000.0,4640000000.0,936800000.0,-10230200000.0,6700000.0,-1526.8955223880596,1384.0,2022-02-22 15:15:00,-1.1032482098179621
4870,E05252,,,2021-11-10,4333,株式会社東邦システムサイエンス,情報・通信業,690063000.0,10083695000.0,1579401000.0,1300257000.0,2099997000.0,6900630000.0,9488670800.0,14289303800.0,13865992.0,1030.5287786117285,909.0,2022-02-22 15:15:01,1.133695025975499
4871,E04948,,,2021-11-12,94350,株式会社光通信,情報・通信業,0.0,535526000000.0,329640000000.0,0.0,0.0,0.0,139958000000.0,139958000000.0,46549642.0,3006.6396643823814,0.0,,0.0
4872,E05047,,,2021-11-15,88760,株式会社リログループ,サービス業,0.0,146647000000.0,108595000000.0,0.0,0.0,0.0,16333000000.0,16333000000.0,152951200.0,106.78569373761043,0.0,,0.0
4873,E20385,,,2022-01-14,3627,ＪＮＳホールディングス株式会社,情報・通信業,292354000.0,7448582000.0,1997457000.0,941915000.0,1350343000.0,2923540000.0,5993548600.0,7566745600.0,12130300.0,623.788826327461,416.0,2022-02-22 15:15:02,1.4994923709794736
4874,E05524,,,2022-02-10,2464,株式会社ビジネス・ブレークスルー,サービス業,338702000.0,2142311000.0,3226454000.0,513328000.0,1085950000.0,3387020000.0,-1216105800.0,1084964200.0,14264100.0,76.06257667851459,431.0,2022-02-22 09:00:00,0.17647929623785288
4875,E01127,,,2021-11-12,5232,住友大阪セメント株式会社,ガラス・土石製品,5183000000.0,84694000000.0,68171000000.0,66835000000.0,49507000000.0,51830000000.0,69723800000.0,72046800000.0,37243217.0,1934.4945416503629,3490.0,2022-02-22 15:15:01,0.5542964302723102
